"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","prop_of_pop","region_name"
"16282",1990,3,2,1,2,0.00747755670596658,"Northern Cape"
"16283",1990,3,2,2,1,2.48052612495931e-06,"Northern Cape"
"16284",1990,3,2,2,2,2.09297348153435e-05,"Northern Cape"
"16285",1990,3,2,3,1,0,"Northern Cape"
"16286",1990,3,2,3,2,0,"Northern Cape"
"16287",1990,3,2,4,1,0,"Northern Cape"
"16288",1990,3,2,4,2,0,"Northern Cape"
"16289",1990,4,1,1,1,0,"Northern Cape"
"16290",1990,4,1,1,2,0,"Northern Cape"
"16291",1990,4,1,2,1,0,"Northern Cape"
"16292",1990,4,1,2,2,0,"Northern Cape"
"16293",1990,4,1,3,1,0,"Northern Cape"
"16294",1990,4,1,3,2,0,"Northern Cape"
"16295",1990,4,1,4,1,0,"Northern Cape"
"16296",1990,4,1,4,2,0,"Northern Cape"
"16297",1990,4,2,1,1,0,"Northern Cape"
"16298",1990,4,2,1,2,0,"Northern Cape"
"16299",1990,4,2,2,1,0,"Northern Cape"
"16300",1990,4,2,2,2,0,"Northern Cape"
"16301",1990,4,2,3,1,0,"Northern Cape"
"16302",1990,4,2,3,2,0,"Northern Cape"
"16303",1990,4,2,4,1,0,"Northern Cape"
"16304",1990,4,2,4,2,0,"Northern Cape"
"16305",1990,5,1,1,1,0,"Northern Cape"
"16306",1990,5,1,1,2,0,"Northern Cape"
"16307",1990,5,1,2,1,0,"Northern Cape"
"16308",1990,5,1,2,2,0,"Northern Cape"
"16309",1990,5,1,3,1,0,"Northern Cape"
"16310",1990,5,1,3,2,0,"Northern Cape"
"16311",1990,5,1,4,1,0,"Northern Cape"
"16312",1990,5,1,4,2,0,"Northern Cape"
"16313",1990,5,2,1,1,0,"Northern Cape"
"16314",1990,5,2,1,2,0,"Northern Cape"
"16315",1990,5,2,2,1,0,"Northern Cape"
"16316",1990,5,2,2,2,0,"Northern Cape"
"16317",1990,5,2,3,1,0,"Northern Cape"
"16318",1990,5,2,3,2,0,"Northern Cape"
"16319",1990,5,2,4,1,0,"Northern Cape"
"16320",1990,5,2,4,2,0,"Northern Cape"
"16321",1990,6,1,1,1,0.000968644847278844,"Northern Cape"
"16322",1990,6,1,1,2,0.00312154204779307,"Northern Cape"
"16323",1990,6,1,2,1,0.000159922600269659,"Northern Cape"
"16324",1990,6,1,2,2,0.0013885777155216,"Northern Cape"
"16325",1990,6,1,3,1,0,"Northern Cape"
"16326",1990,6,1,3,2,0,"Northern Cape"
"16327",1990,6,1,4,1,0,"Northern Cape"
"16328",1990,6,1,4,2,0,"Northern Cape"
"16329",1990,6,2,1,1,5.08842447191709e-06,"Northern Cape"
"16330",1990,6,2,1,2,1.64355501703322e-05,"Northern Cape"
"16331",1990,6,2,2,1,3.20735600488841e-07,"Northern Cape"
"16332",1990,6,2,2,2,2.79125953142623e-06,"Northern Cape"
"16333",1990,6,2,3,1,0,"Northern Cape"
"16334",1990,6,2,3,2,0,"Northern Cape"
"16335",1990,6,2,4,1,0,"Northern Cape"
"16336",1990,6,2,4,2,0,"Northern Cape"
"16337",1990,7,1,1,1,0,"Northern Cape"
"16338",1990,7,1,1,2,0,"Northern Cape"
"16339",1990,7,1,2,1,0,"Northern Cape"
"16340",1990,7,1,2,2,0,"Northern Cape"
"16341",1990,7,1,3,1,0,"Northern Cape"
"16342",1990,7,1,3,2,0,"Northern Cape"
"16343",1990,7,1,4,1,0,"Northern Cape"
"16344",1990,7,1,4,2,0,"Northern Cape"
"16345",1990,7,2,1,1,0,"Northern Cape"
"16346",1990,7,2,1,2,0,"Northern Cape"
"16347",1990,7,2,2,1,0,"Northern Cape"
"16348",1990,7,2,2,2,0,"Northern Cape"
"16349",1990,7,2,3,1,0,"Northern Cape"
"16350",1990,7,2,3,2,0,"Northern Cape"
"16351",1990,7,2,4,1,0,"Northern Cape"
"16352",1990,7,2,4,2,0,"Northern Cape"
"16353",1991,1,1,1,1,0.254315004885203,"Northern Cape"
"16354",1991,1,1,1,2,0.256778805024722,"Northern Cape"
"16355",1991,1,1,2,1,0.000131734970872273,"Northern Cape"
"16356",1991,1,1,2,2,0.00112557551629715,"Northern Cape"
"16357",1991,1,1,3,1,0,"Northern Cape"
"16358",1991,1,1,3,2,0,"Northern Cape"
"16359",1991,1,1,4,1,0,"Northern Cape"
"16360",1991,1,1,4,2,0,"Northern Cape"
"16361",1991,1,2,1,1,0,"Northern Cape"
"16362",1991,1,2,1,2,0,"Northern Cape"
"16363",1991,1,2,2,1,0,"Northern Cape"
"16364",1991,1,2,2,2,0,"Northern Cape"
"16365",1991,1,2,3,1,0,"Northern Cape"
"16366",1991,1,2,3,2,0,"Northern Cape"
"16367",1991,1,2,4,1,0,"Northern Cape"
"16368",1991,1,2,4,2,0,"Northern Cape"
"16369",1991,2,1,1,1,0.030621064458517,"Northern Cape"
"16370",1991,2,1,1,2,0.0310745615113762,"Northern Cape"
"16371",1991,2,1,2,1,1.58616871086392e-05,"Northern Cape"
"16372",1991,2,1,2,2,0.000136213600703949,"Northern Cape"
"16373",1991,2,1,3,1,0,"Northern Cape"
"16374",1991,2,1,3,2,0,"Northern Cape"
"16375",1991,2,1,4,1,0,"Northern Cape"
"16376",1991,2,1,4,2,0,"Northern Cape"
"16377",1991,2,2,1,1,0.0011435252287413,"Northern Cape"
"16378",1991,2,2,1,2,0.0011604608033294,"Northern Cape"
"16379",1991,2,2,2,1,5.92345161733413e-07,"Northern Cape"
"16380",1991,2,2,2,2,5.08681496404788e-06,"Northern Cape"
"16381",1991,2,2,3,1,0,"Northern Cape"
"16382",1991,2,2,3,2,0,"Northern Cape"
"16383",1991,2,2,4,1,0,"Northern Cape"
"16384",1991,2,2,4,2,0,"Northern Cape"
"16385",1991,3,1,1,1,0.19903691898036,"Northern Cape"
"16386",1991,3,1,1,2,0.201984649823945,"Northern Cape"
"16387",1991,3,1,2,1,0.000103100966206155,"Northern Cape"
"16388",1991,3,1,2,2,0.000885388404575668,"Northern Cape"
"16389",1991,3,1,3,1,0,"Northern Cape"
"16390",1991,3,1,3,2,0,"Northern Cape"
"16391",1991,3,1,4,1,0,"Northern Cape"
"16392",1991,3,1,4,2,0,"Northern Cape"
"16393",1991,3,2,1,1,0.00743291398681844,"Northern Cape"
"16394",1991,3,2,1,2,0.00754299522164112,"Northern Cape"
"16395",1991,3,2,2,1,3.85024355126718e-06,"Northern Cape"
"16396",1991,3,2,2,2,3.30642972663112e-05,"Northern Cape"
"16397",1991,3,2,3,1,0,"Northern Cape"
"16398",1991,3,2,3,2,0,"Northern Cape"
"16399",1991,3,2,4,1,0,"Northern Cape"
"16400",1991,3,2,4,2,0,"Northern Cape"
"16401",1991,4,1,1,1,0,"Northern Cape"
"16402",1991,4,1,1,2,0,"Northern Cape"
"16403",1991,4,1,2,1,0,"Northern Cape"
"16404",1991,4,1,2,2,0,"Northern Cape"
"16405",1991,4,1,3,1,0,"Northern Cape"
"16406",1991,4,1,3,2,0,"Northern Cape"
"16407",1991,4,1,4,1,0,"Northern Cape"
"16408",1991,4,1,4,2,0,"Northern Cape"
"16409",1991,4,2,1,1,0,"Northern Cape"
"16410",1991,4,2,1,2,0,"Northern Cape"
"16411",1991,4,2,2,1,0,"Northern Cape"
"16412",1991,4,2,2,2,0,"Northern Cape"
"16413",1991,4,2,3,1,0,"Northern Cape"
"16414",1991,4,2,3,2,0,"Northern Cape"
"16415",1991,4,2,4,1,0,"Northern Cape"
"16416",1991,4,2,4,2,0,"Northern Cape"
"16417",1991,5,1,1,1,0,"Northern Cape"
"16418",1991,5,1,1,2,0,"Northern Cape"
"16419",1991,5,1,2,1,0,"Northern Cape"
"16420",1991,5,1,2,2,0,"Northern Cape"
"16421",1991,5,1,3,1,0,"Northern Cape"
"16422",1991,5,1,3,2,0,"Northern Cape"
"16423",1991,5,1,4,1,0,"Northern Cape"
"16424",1991,5,1,4,2,0,"Northern Cape"
"16425",1991,5,2,1,1,0,"Northern Cape"
"16426",1991,5,2,1,2,0,"Northern Cape"
"16427",1991,5,2,2,1,0,"Northern Cape"
"16428",1991,5,2,2,2,0,"Northern Cape"
"16429",1991,5,2,3,1,0,"Northern Cape"
"16430",1991,5,2,3,2,0,"Northern Cape"
"16431",1991,5,2,4,1,0,"Northern Cape"
"16432",1991,5,2,4,2,0,"Northern Cape"
"16433",1991,6,1,1,1,0.00101997562246175,"Northern Cape"
"16434",1991,6,1,1,2,0.0029927860503844,"Northern Cape"
"16435",1991,6,1,2,1,0.000246002975323512,"Northern Cape"
"16436",1991,6,1,2,2,0.00217686154785973,"Northern Cape"
"16437",1991,6,1,3,1,0,"Northern Cape"
"16438",1991,6,1,3,2,0,"Northern Cape"
"16439",1991,6,1,4,1,0,"Northern Cape"
"16440",1991,6,1,4,2,0,"Northern Cape"
"16441",1991,6,2,1,1,7.18229922669739e-06,"Northern Cape"
"16442",1991,6,2,1,2,2.07351034073424e-05,"Northern Cape"
"16443",1991,6,2,2,1,5.11601878304311e-07,"Northern Cape"
"16444",1991,6,2,2,2,4.57602809682052e-06,"Northern Cape"
"16445",1991,6,2,3,1,0,"Northern Cape"
"16446",1991,6,2,3,2,0,"Northern Cape"
"16447",1991,6,2,4,1,0,"Northern Cape"
"16448",1991,6,2,4,2,0,"Northern Cape"
"16449",1991,7,1,1,1,0,"Northern Cape"
"16450",1991,7,1,1,2,0,"Northern Cape"
"16451",1991,7,1,2,1,0,"Northern Cape"
"16452",1991,7,1,2,2,0,"Northern Cape"
"16453",1991,7,1,3,1,0,"Northern Cape"
"16454",1991,7,1,3,2,0,"Northern Cape"
"16455",1991,7,1,4,1,0,"Northern Cape"
"16456",1991,7,1,4,2,0,"Northern Cape"
"16457",1991,7,2,1,1,0,"Northern Cape"
"16458",1991,7,2,1,2,0,"Northern Cape"
"16459",1991,7,2,2,1,0,"Northern Cape"
"16460",1991,7,2,2,2,0,"Northern Cape"
"16461",1991,7,2,3,1,0,"Northern Cape"
"16462",1991,7,2,3,2,0,"Northern Cape"
"16463",1991,7,2,4,1,0,"Northern Cape"
"16464",1991,7,2,4,2,0,"Northern Cape"
"16465",1992,1,1,1,1,0.251897466448953,"Northern Cape"
"16466",1992,1,1,1,2,0.253990373159697,"Northern Cape"
"16467",1992,1,1,2,1,0.00019588953396012,"Northern Cape"
"16468",1992,1,1,2,2,0.00168820006450022,"Northern Cape"
"16469",1992,1,1,3,1,0,"Northern Cape"
"16470",1992,1,1,3,2,0,"Northern Cape"
"16471",1992,1,1,4,1,0,"Northern Cape"
"16472",1992,1,1,4,2,0,"Northern Cape"
"16473",1992,1,2,1,1,0,"Northern Cape"
"16474",1992,1,2,1,2,0,"Northern Cape"
"16475",1992,1,2,2,1,0,"Northern Cape"
"16476",1992,1,2,2,2,0,"Northern Cape"
"16477",1992,1,2,3,1,0,"Northern Cape"
"16478",1992,1,2,3,2,0,"Northern Cape"
"16479",1992,1,2,4,1,0,"Northern Cape"
"16480",1992,1,2,4,2,0,"Northern Cape"
"16481",1992,2,1,1,1,0.0308054940335785,"Northern Cape"
"16482",1992,2,1,1,2,0.0312458458833629,"Northern Cape"
"16483",1992,2,1,2,1,2.39560721063142e-05,"Northern Cape"
"16484",1992,2,1,2,2,0.00020768204077755,"Northern Cape"
"16485",1992,2,1,3,1,0,"Northern Cape"
"16486",1992,2,1,3,2,0,"Northern Cape"
"16487",1992,2,1,4,1,0,"Northern Cape"
"16488",1992,2,1,4,2,0,"Northern Cape"
"16489",1992,2,2,1,1,0.00115041264025812,"Northern Cape"
"16490",1992,2,2,1,2,0.00116685731514633,"Northern Cape"
"16491",1992,2,2,2,1,8.94625099405926e-07,"Northern Cape"
"16492",1992,2,2,2,2,7.75576085891264e-06,"Northern Cape"
"16493",1992,2,2,3,1,0,"Northern Cape"
"16494",1992,2,2,3,2,0,"Northern Cape"
"16495",1992,2,2,4,1,0,"Northern Cape"
"16496",1992,2,2,4,2,0,"Northern Cape"
"16497",1992,3,1,1,1,0.20023571121826,"Northern Cape"
"16498",1992,3,1,1,2,0.203097998241859,"Northern Cape"
"16499",1992,3,1,2,1,0.000155714468691043,"Northern Cape"
"16500",1992,3,1,2,2,0.00134993326505407,"Northern Cape"
"16501",1992,3,1,3,1,0,"Northern Cape"
"16502",1992,3,1,3,2,0,"Northern Cape"
"16503",1992,3,1,4,1,0,"Northern Cape"
"16504",1992,3,1,4,2,0,"Northern Cape"
"16505",1992,3,2,1,1,0.00747768216167776,"Northern Cape"
"16506",1992,3,2,1,2,0.00758457254845115,"Northern Cape"
"16507",1992,3,2,2,1,5.81506314613852e-06,"Northern Cape"
"16508",1992,3,2,2,2,5.04124455829322e-05,"Northern Cape"
"16509",1992,3,2,3,1,0,"Northern Cape"
"16510",1992,3,2,3,2,0,"Northern Cape"
"16511",1992,3,2,4,1,0,"Northern Cape"
"16512",1992,3,2,4,2,0,"Northern Cape"
"16513",1992,4,1,1,1,0,"Northern Cape"
"16514",1992,4,1,1,2,0,"Northern Cape"
"16515",1992,4,1,2,1,0,"Northern Cape"
"16516",1992,4,1,2,2,0,"Northern Cape"
"16517",1992,4,1,3,1,0,"Northern Cape"
"16518",1992,4,1,3,2,0,"Northern Cape"
"16519",1992,4,1,4,1,0,"Northern Cape"
"16520",1992,4,1,4,2,0,"Northern Cape"
"16521",1992,4,2,1,1,0,"Northern Cape"
"16522",1992,4,2,1,2,0,"Northern Cape"
"16523",1992,4,2,2,1,0,"Northern Cape"
"16524",1992,4,2,2,2,0,"Northern Cape"
"16525",1992,4,2,3,1,0,"Northern Cape"
"16526",1992,4,2,3,2,0,"Northern Cape"
"16527",1992,4,2,4,1,0,"Northern Cape"
"16528",1992,4,2,4,2,0,"Northern Cape"
"16529",1992,5,1,1,1,0,"Northern Cape"
"16530",1992,5,1,1,2,0,"Northern Cape"
"16531",1992,5,1,2,1,0,"Northern Cape"
"16532",1992,5,1,2,2,0,"Northern Cape"
"16533",1992,5,1,3,1,0,"Northern Cape"
"16534",1992,5,1,3,2,0,"Northern Cape"
"16535",1992,5,1,4,1,0,"Northern Cape"
"16536",1992,5,1,4,2,0,"Northern Cape"
"16537",1992,5,2,1,1,0,"Northern Cape"
"16538",1992,5,2,1,2,0,"Northern Cape"
"16539",1992,5,2,2,1,0,"Northern Cape"
"16540",1992,5,2,2,2,0,"Northern Cape"
"16541",1992,5,2,3,1,0,"Northern Cape"
"16542",1992,5,2,3,2,0,"Northern Cape"
"16543",1992,5,2,4,1,0,"Northern Cape"
"16544",1992,5,2,4,2,0,"Northern Cape"
"16545",1992,6,1,1,1,0.00107180616808945,"Northern Cape"
"16546",1992,6,1,1,2,0.00287995548896702,"Northern Cape"
"16547",1992,6,1,2,1,0.000368502686998036,"Northern Cape"
"16548",1992,6,1,2,2,0.00329626518978073,"Northern Cape"
"16549",1992,6,1,3,1,0,"Northern Cape"
"16550",1992,6,1,3,2,0,"Northern Cape"
"16551",1992,6,1,4,1,0,"Northern Cape"
"16552",1992,6,1,4,2,0,"Northern Cape"
"16553",1992,6,2,1,1,9.84364920980904e-06,"Northern Cape"
"16554",1992,6,2,1,2,2.58879020668168e-05,"Northern Cape"
"16555",1992,6,2,2,1,9.05696458962108e-07,"Northern Cape"
"16556",1992,6,2,2,2,8.16622740898475e-06,"Northern Cape"
"16557",1992,6,2,3,1,0,"Northern Cape"
"16558",1992,6,2,3,2,0,"Northern Cape"
"16559",1992,6,2,4,1,0,"Northern Cape"
"16560",1992,6,2,4,2,0,"Northern Cape"
"16561",1992,7,1,1,1,0,"Northern Cape"
"16562",1992,7,1,1,2,0,"Northern Cape"
"16563",1992,7,1,2,1,0,"Northern Cape"
"16564",1992,7,1,2,2,0,"Northern Cape"
"16565",1992,7,1,3,1,0,"Northern Cape"
"16566",1992,7,1,3,2,0,"Northern Cape"
"16567",1992,7,1,4,1,0,"Northern Cape"
"16568",1992,7,1,4,2,0,"Northern Cape"
"16569",1992,7,2,1,1,0,"Northern Cape"
"16570",1992,7,2,1,2,0,"Northern Cape"
"16571",1992,7,2,2,1,0,"Northern Cape"
"16572",1992,7,2,2,2,0,"Northern Cape"
"16573",1992,7,2,3,1,0,"Northern Cape"
"16574",1992,7,2,3,2,0,"Northern Cape"
"16575",1992,7,2,4,1,0,"Northern Cape"
"16576",1992,7,2,4,2,0,"Northern Cape"
"16577",1993,1,1,1,1,0.250053957517601,"Northern Cape"
"16578",1993,1,1,1,2,0.250682794332695,"Northern Cape"
"16579",1993,1,1,2,1,0.000281724317166706,"Northern Cape"
"16580",1993,1,1,2,2,0.00243493105633765,"Northern Cape"
"16581",1993,1,1,3,1,0,"Northern Cape"
"16582",1993,1,1,3,2,0,"Northern Cape"
"16583",1993,1,1,4,1,0,"Northern Cape"
"16584",1993,1,1,4,2,0,"Northern Cape"
"16585",1993,1,2,1,1,0,"Northern Cape"
"16586",1993,1,2,1,2,0,"Northern Cape"
"16587",1993,1,2,2,1,0,"Northern Cape"
"16588",1993,1,2,2,2,0,"Northern Cape"
"16589",1993,1,2,3,1,0,"Northern Cape"
"16590",1993,1,2,3,2,0,"Northern Cape"
"16591",1993,1,2,4,1,0,"Northern Cape"
"16592",1993,1,2,4,2,0,"Northern Cape"
"16593",1993,2,1,1,1,0.0309719317003617,"Northern Cape"
"16594",1993,2,1,1,2,0.0313153334728717,"Northern Cape"
"16595",1993,2,1,2,1,3.48946539228596e-05,"Northern Cape"
"16596",1993,2,1,2,2,0.000304171964476623,"Northern Cape"
"16597",1993,2,1,3,1,0,"Northern Cape"
"16598",1993,2,1,3,2,0,"Northern Cape"
"16599",1993,2,1,4,1,0,"Northern Cape"
"16600",1993,2,1,4,2,0,"Northern Cape"
"16601",1993,2,2,1,1,0.00115662815478529,"Northern Cape"
"16602",1993,2,2,1,2,0.00116945228736865,"Northern Cape"
"16603",1993,2,2,2,1,1.3031198560404e-06,"Northern Cape"
"16604",1993,2,2,2,2,1.13591190053511e-05,"Northern Cape"
"16605",1993,2,2,3,1,0,"Northern Cape"
"16606",1993,2,2,3,2,0,"Northern Cape"
"16607",1993,2,2,4,1,0,"Northern Cape"
"16608",1993,2,2,4,2,0,"Northern Cape"
"16609",1993,3,1,1,1,0.201317556052351,"Northern Cape"
"16610",1993,3,1,1,2,0.203549667573666,"Northern Cape"
"16611",1993,3,1,2,1,0.000226815250498587,"Northern Cape"
"16612",1993,3,1,2,2,0.00197711776909805,"Northern Cape"
"16613",1993,3,1,3,1,0,"Northern Cape"
"16614",1993,3,1,3,2,0,"Northern Cape"
"16615",1993,3,1,4,1,0,"Northern Cape"
"16616",1993,3,1,4,2,0,"Northern Cape"
"16617",1993,3,2,1,1,0.00751808300610441,"Northern Cape"
"16618",1993,3,2,1,2,0.00760143986789625,"Northern Cape"
"16619",1993,3,2,2,1,8.4702790642626e-06,"Northern Cape"
"16620",1993,3,2,2,2,7.38342735347818e-05,"Northern Cape"
"16621",1993,3,2,3,1,0,"Northern Cape"
"16622",1993,3,2,3,2,0,"Northern Cape"
"16623",1993,3,2,4,1,0,"Northern Cape"
"16624",1993,3,2,4,2,0,"Northern Cape"
"16625",1993,4,1,1,1,0,"Northern Cape"
"16626",1993,4,1,1,2,0,"Northern Cape"
"16627",1993,4,1,2,1,0,"Northern Cape"
"16628",1993,4,1,2,2,0,"Northern Cape"
"16629",1993,4,1,3,1,0,"Northern Cape"
"16630",1993,4,1,3,2,0,"Northern Cape"
"16631",1993,4,1,4,1,0,"Northern Cape"
"16632",1993,4,1,4,2,0,"Northern Cape"
"16633",1993,4,2,1,1,0,"Northern Cape"
"16634",1993,4,2,1,2,0,"Northern Cape"
"16635",1993,4,2,2,1,0,"Northern Cape"
"16636",1993,4,2,2,2,0,"Northern Cape"
"16637",1993,4,2,3,1,0,"Northern Cape"
"16638",1993,4,2,3,2,0,"Northern Cape"
"16639",1993,4,2,4,1,0,"Northern Cape"
"16640",1993,4,2,4,2,0,"Northern Cape"
"16641",1993,5,1,1,1,0,"Northern Cape"
"16642",1993,5,1,1,2,0,"Northern Cape"
"16643",1993,5,1,2,1,0,"Northern Cape"
"16644",1993,5,1,2,2,0,"Northern Cape"
"16645",1993,5,1,3,1,0,"Northern Cape"
"16646",1993,5,1,3,2,0,"Northern Cape"
"16647",1993,5,1,4,1,0,"Northern Cape"
"16648",1993,5,1,4,2,0,"Northern Cape"
"16649",1993,5,2,1,1,0,"Northern Cape"
"16650",1993,5,2,1,2,0,"Northern Cape"
"16651",1993,5,2,2,1,0,"Northern Cape"
"16652",1993,5,2,2,2,0,"Northern Cape"
"16653",1993,5,2,3,1,0,"Northern Cape"
"16654",1993,5,2,3,2,0,"Northern Cape"
"16655",1993,5,2,4,1,0,"Northern Cape"
"16656",1993,5,2,4,2,0,"Northern Cape"
"16657",1993,6,1,1,1,0.00112389128580545,"Northern Cape"
"16658",1993,6,1,1,2,0.00278941289805194,"Northern Cape"
"16659",1993,6,1,2,1,0.000533321009292513,"Northern Cape"
"16660",1993,6,1,2,2,0.00480259131121045,"Northern Cape"
"16661",1993,6,1,3,1,0,"Northern Cape"
"16662",1993,6,1,3,2,0,"Northern Cape"
"16663",1993,6,1,4,1,0,"Northern Cape"
"16664",1993,6,1,4,2,0,"Northern Cape"
"16665",1993,6,2,1,1,1.29803571750591e-05,"Northern Cape"
"16666",1993,6,2,1,2,3.17502024545486e-05,"Northern Cape"
"16667",1993,6,2,2,1,1.45513676085886e-06,"Northern Cape"
"16668",1993,6,2,2,2,1.31320305867535e-05,"Northern Cape"
"16669",1993,6,2,3,1,0,"Northern Cape"
"16670",1993,6,2,3,2,0,"Northern Cape"
"16671",1993,6,2,4,1,0,"Northern Cape"
"16672",1993,6,2,4,2,0,"Northern Cape"
"16673",1993,7,1,1,1,0,"Northern Cape"
"16674",1993,7,1,1,2,0,"Northern Cape"
"16675",1993,7,1,2,1,0,"Northern Cape"
"16676",1993,7,1,2,2,0,"Northern Cape"
"16677",1993,7,1,3,1,0,"Northern Cape"
"16678",1993,7,1,3,2,0,"Northern Cape"
"16679",1993,7,1,4,1,0,"Northern Cape"
"16680",1993,7,1,4,2,0,"Northern Cape"
"16681",1993,7,2,1,1,0,"Northern Cape"
"16682",1993,7,2,1,2,0,"Northern Cape"
"16683",1993,7,2,2,1,0,"Northern Cape"
"16684",1993,7,2,2,2,0,"Northern Cape"
"16685",1993,7,2,3,1,0,"Northern Cape"
"16686",1993,7,2,3,2,0,"Northern Cape"
"16687",1993,7,2,4,1,0,"Northern Cape"
"16688",1993,7,2,4,2,0,"Northern Cape"
"16689",1994,1,1,1,1,0.248893749701945,"Northern Cape"
"16690",1994,1,1,1,2,0.246930100648701,"Northern Cape"
"16691",1994,1,1,2,1,0.00039008372272508,"Northern Cape"
"16692",1994,1,1,2,2,0.0033638471817402,"Northern Cape"
"16693",1994,1,1,3,1,0,"Northern Cape"
"16694",1994,1,1,3,2,0,"Northern Cape"
"16695",1994,1,1,4,1,0,"Northern Cape"
"16696",1994,1,1,4,2,0,"Northern Cape"
"16697",1994,1,2,1,1,0,"Northern Cape"
"16698",1994,1,2,1,2,0,"Northern Cape"
"16699",1994,1,2,2,1,0,"Northern Cape"
"16700",1994,1,2,2,2,0,"Northern Cape"
"16701",1994,1,2,3,1,0,"Northern Cape"
"16702",1994,1,2,3,2,0,"Northern Cape"
"16703",1994,1,2,4,1,0,"Northern Cape"
"16704",1994,1,2,4,2,0,"Northern Cape"
"16705",1994,2,1,1,1,0.0311054820485778,"Northern Cape"
"16706",1994,2,1,1,2,0.0312722852049493,"Northern Cape"
"16707",1994,2,1,2,1,4.87506908035987e-05,"Northern Cape"
"16708",1994,2,1,2,2,0.000426012009782889,"Northern Cape"
"16709",1994,2,1,3,1,0,"Northern Cape"
"16710",1994,2,1,3,2,0,"Northern Cape"
"16711",1994,2,1,4,1,0,"Northern Cape"
"16712",1994,2,1,4,2,0,"Northern Cape"
"16713",1994,2,2,1,1,0.00116161551218755,"Northern Cape"
"16714",1994,2,2,1,2,0.0011678446757035,"Northern Cape"
"16715",1994,2,2,2,1,1.8205652167319e-06,"Northern Cape"
"16716",1994,2,2,2,2,1.59091621910622e-05,"Northern Cape"
"16717",1994,2,2,3,1,0,"Northern Cape"
"16718",1994,2,2,3,2,0,"Northern Cape"
"16719",1994,2,2,4,1,0,"Northern Cape"
"16720",1994,2,2,4,2,0,"Northern Cape"
"16721",1994,3,1,1,1,0.202185633315756,"Northern Cape"
"16722",1994,3,1,1,2,0.20326985383217,"Northern Cape"
"16723",1994,3,1,2,1,0.000316879490223392,"Northern Cape"
"16724",1994,3,1,2,2,0.00276907806358878,"Northern Cape"
"16725",1994,3,1,3,1,0,"Northern Cape"
"16726",1994,3,1,3,2,0,"Northern Cape"
"16727",1994,3,1,4,1,0,"Northern Cape"
"16728",1994,3,1,4,2,0,"Northern Cape"
"16729",1994,3,2,1,1,0.0075505008292191,"Northern Cape"
"16730",1994,3,2,1,2,0.00759099039207275,"Northern Cape"
"16731",1994,3,2,2,1,1.18336739087574e-05,"Northern Cape"
"16732",1994,3,2,2,2,0.000103409554241905,"Northern Cape"
"16733",1994,3,2,3,1,0,"Northern Cape"
"16734",1994,3,2,3,2,0,"Northern Cape"
"16735",1994,3,2,4,1,0,"Northern Cape"
"16736",1994,3,2,4,2,0,"Northern Cape"
"16737",1994,4,1,1,1,0,"Northern Cape"
"16738",1994,4,1,1,2,0,"Northern Cape"
"16739",1994,4,1,2,1,0,"Northern Cape"
"16740",1994,4,1,2,2,0,"Northern Cape"
"16741",1994,4,1,3,1,0,"Northern Cape"
"16742",1994,4,1,3,2,0,"Northern Cape"
"16743",1994,4,1,4,1,0,"Northern Cape"
"16744",1994,4,1,4,2,0,"Northern Cape"
"16745",1994,4,2,1,1,0,"Northern Cape"
"16746",1994,4,2,1,2,0,"Northern Cape"
"16747",1994,4,2,2,1,0,"Northern Cape"
"16748",1994,4,2,2,2,0,"Northern Cape"
"16749",1994,4,2,3,1,0,"Northern Cape"
"16750",1994,4,2,3,2,0,"Northern Cape"
"16751",1994,4,2,4,1,0,"Northern Cape"
"16752",1994,4,2,4,2,0,"Northern Cape"
"16753",1994,5,1,1,1,0,"Northern Cape"
"16754",1994,5,1,1,2,0,"Northern Cape"
"16755",1994,5,1,2,1,0,"Northern Cape"
"16756",1994,5,1,2,2,0,"Northern Cape"
"16757",1994,5,1,3,1,0,"Northern Cape"
"16758",1994,5,1,3,2,0,"Northern Cape"
"16759",1994,5,1,4,1,0,"Northern Cape"
"16760",1994,5,1,4,2,0,"Northern Cape"
"16761",1994,5,2,1,1,0,"Northern Cape"
"16762",1994,5,2,1,2,0,"Northern Cape"
"16763",1994,5,2,2,1,0,"Northern Cape"
"16764",1994,5,2,2,2,0,"Northern Cape"
"16765",1994,5,2,3,1,0,"Northern Cape"
"16766",1994,5,2,3,2,0,"Northern Cape"
"16767",1994,5,2,4,1,0,"Northern Cape"
"16768",1994,5,2,4,2,0,"Northern Cape"
"16769",1994,6,1,1,1,0.00117632120756369,"Northern Cape"
"16770",1994,6,1,1,2,0.00272629493276051,"Northern Cape"
"16771",1994,6,1,2,1,0.000741888198472174,"Northern Cape"
"16772",1994,6,1,2,2,0.00670399614132602,"Northern Cape"
"16773",1994,6,1,3,1,0,"Northern Cape"
"16774",1994,6,1,3,2,0,"Northern Cape"
"16775",1994,6,1,4,1,0,"Northern Cape"
"16776",1994,6,1,4,2,0,"Northern Cape"
"16777",1994,6,2,1,1,1.65053154441468e-05,"Northern Cape"
"16778",1994,6,2,1,2,3.81677870090328e-05,"Northern Cape"
"16779",1994,6,2,2,1,2.11328551112599e-06,"Northern Cape"
"16780",1994,6,2,2,2,1.90328562084848e-05,"Northern Cape"
"16781",1994,6,2,3,1,0,"Northern Cape"
"16782",1994,6,2,3,2,0,"Northern Cape"
