measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,2007,2892.98283702566,3517.3592579788256,2402.520935081948
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,2007,9144.528649846583,11504.72614875667,7740.508355083998
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,2007,8449.065866407884,10572.820599987845,6930.913618841874
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,2007,3463.820556993902,4357.8306179091305,2931.997152458246
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,2007,2684.3678308685485,3359.1097464385093,2202.0329644864973
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,2007,7859.7441962881985,9833.19358382025,6515.665270031612
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,2007,6750.759190373869,8260.27956874977,5546.258229987382
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,2007,3513.439569469646,4395.605069178291,2912.6133891175755
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,2007,2334.0987332610653,2856.020713239708,1917.63828984031
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,2007,6587.842729374706,7980.663072709933,5571.4887063950655
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,2007,5298.775022805172,6404.5654960182555,4378.381683955472
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,2007,3450.088039132724,4179.515410823751,2917.818068179837
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,2007,2103.6215714083987,2542.6220352698515,1738.2240458573283
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,2007,5553.690658058539,6319.32262307096,4942.212256602693
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,2007,4265.52624577475,4953.390838402527,3611.0590016783804
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,2007,3409.991234742392,3880.09273129273,3034.540724877724
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,2007,2014.7250987327125,2339.622421933925,1705.6022597194708
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,2007,5086.474273770589,5557.777620559895,4707.204060970651
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,2007,3789.722503112356,4226.213855069533,3404.326008137541
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,2007,3968.460139106303,4336.170353390799,3672.554047688844
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,2007,2337.6959582161685,2606.9462973712366,2099.963557526303
Deaths,Mpumalanga,Male,15-19 years,All causes,Number,2007,368.79820287550336,395.74670127948747,352.34265101739766
Deaths,Mpumalanga,Female,15-19 years,All causes,Number,2007,505.53976915718664,637.9720433857477,440.9037818157254
Deaths,Mpumalanga,Male,15-19 years,All causes,Rate,2007,175.20379203954653,188.0061296684625,167.3863052319527
Deaths,Mpumalanga,Female,15-19 years,All causes,Rate,2007,239.74931992244848,302.55456219846855,209.09607570099683
Deaths,Mpumalanga,Male,20-24 years,All causes,Number,2007,890.1252124075581,998.2890354683543,843.525520132508
Deaths,Mpumalanga,Female,20-24 years,All causes,Number,2007,1744.145159953731,2215.351288744534,1465.60244455272
Deaths,Mpumalanga,Male,20-24 years,All causes,Rate,2007,450.1748865141859,504.8780182675631,426.60740309825457
Deaths,Mpumalanga,Female,20-24 years,All causes,Rate,2007,882.9803833559514,1121.530349145732,741.9670323615198
Deaths,Mpumalanga,Male,25-29 years,All causes,Number,2007,1812.8312301415103,2146.6601444751914,1642.2865173064984
Deaths,Mpumalanga,Female,25-29 years,All causes,Number,2007,3070.0271123059124,3842.117020531578,2542.6515063152015
Deaths,Mpumalanga,Male,25-29 years,All causes,Rate,2007,1139.3644285179134,1349.175901245501,1032.1770764659282
Deaths,Mpumalanga,Female,25-29 years,All causes,Rate,2007,1876.3189158943965,2348.1997321152267,1554.0009724028814
Deaths,Mpumalanga,Male,30-34 years,All causes,Number,2007,2882.876517025493,3486.6521738181377,2540.191108427637
Deaths,Mpumalanga,Female,30-34 years,All causes,Number,2007,3447.301293656955,4227.492045668509,2862.730214646646
Deaths,Mpumalanga,Male,30-34 years,All causes,Rate,2007,2262.344522939706,2736.15897255704,1993.4212955124615
Deaths,Mpumalanga,Female,30-34 years,All causes,Rate,2007,2543.6090305693474,3119.2767988711116,2112.2802464226806
Deaths,Mpumalanga,Male,35-39 years,All causes,Number,2007,3234.6096992227026,4100.620703986878,2718.46586889006
Deaths,Mpumalanga,Female,35-39 years,All causes,Number,2007,2965.644914079966,3816.7215025407504,2421.59294954031
Deaths,Mpumalanga,Male,35-39 years,All causes,Rate,2007,2932.3981772697434,3717.4972550584107,2464.477974210881
Deaths,Mpumalanga,Female,35-39 years,All causes,Rate,2007,2457.9590709983454,3163.34069331926,2007.042828468486
Deaths,Mpumalanga,Male,40-44 years,All causes,Number,2007,2946.4583220903532,3688.5084364808013,2439.489343934122
Deaths,Mpumalanga,Female,40-44 years,All causes,Number,2007,2361.8586503890388,2947.674935802545,1938.0026278733014
Deaths,Mpumalanga,Male,40-44 years,All causes,Rate,2007,3160.2813680243876,3956.1816979448117,2616.5218979440997
Deaths,Mpumalanga,Female,40-44 years,All causes,Rate,2007,2262.8713884375748,2824.135675326482,1856.779488733996
Deaths,Mpumalanga,Male,45-49 years,All causes,Number,2007,2504.298380045937,3056.0550493499345,2119.0197672522113
Deaths,Mpumalanga,Female,45-49 years,All causes,Number,2007,1904.3691212597362,2366.2468164483416,1555.2987108897917
Deaths,Mpumalanga,Male,45-49 years,All causes,Rate,2007,3087.005046294706,3767.1458937431435,2612.078802920367
Deaths,Mpumalanga,Female,45-49 years,All causes,Rate,2007,2102.377480983259,2612.2792928182607,1717.0121850190505
Deaths,Mpumalanga,Male,50-54 years,All causes,Number,2007,2153.2609977239463,2422.2131146504585,1943.0169571880128
Deaths,Mpumalanga,Female,50-54 years,All causes,Number,2007,1552.2339321959034,1851.2163503333625,1313.236067253623
Deaths,Mpumalanga,Male,50-54 years,All causes,Rate,2007,3341.6241308741946,3759.0082217583526,3015.348514509065
Deaths,Mpumalanga,Female,50-54 years,All causes,Rate,2007,2190.2794149940523,2612.158503132019,1853.041520013838
Deaths,Mpumalanga,Male,55-59 years,All causes,Number,2007,1787.3644661731403,1931.759679481542,1678.827409939458
Deaths,Mpumalanga,Female,55-59 years,All causes,Number,2007,1316.4743499509282,1493.901354648317,1177.365277145917
Deaths,Western Cape,Male,15-19 years,All causes,Number,2004,526.1543043854615,543.0539187264226,509.29548677421934
Deaths,Western Cape,Female,15-19 years,All causes,Number,2004,261.6500171023676,318.8314463446493,235.27753265103348
Deaths,Western Cape,Male,15-19 years,All causes,Rate,2004,213.99165205346392,220.86487605210166,207.13502044895506
Deaths,Western Cape,Female,15-19 years,All causes,Rate,2004,102.98175509222942,125.48755886501665,92.60191730349977
Deaths,Western Cape,Male,20-24 years,All causes,Number,2004,990.7208262818522,1019.7259201906633,972.254753662427
Deaths,Western Cape,Female,20-24 years,All causes,Number,2004,639.4978302608685,867.9316860742787,520.2208595974897
Deaths,Western Cape,Male,20-24 years,All causes,Rate,2004,411.1145661189109,423.15066779481106,403.45179045955024
Deaths,Western Cape,Female,20-24 years,All causes,Rate,2004,254.52688413382728,345.44596907762724,207.05339125350403
Deaths,Western Cape,Male,25-29 years,All causes,Number,2004,1187.0179096903028,1306.8596960875072,1121.1253539340553
Deaths,Western Cape,Female,25-29 years,All causes,Number,2004,991.7127056929525,1398.0812682503044,761.3384536308046
Deaths,Western Cape,Male,25-29 years,All causes,Rate,2004,529.1216354632694,582.5419600410789,499.74956231932106
Deaths,Western Cape,Female,25-29 years,All causes,Rate,2004,432.6486944366643,609.9327274446852,332.1446686090771
Deaths,Western Cape,Male,30-34 years,All causes,Number,2004,1535.1419756212872,1791.8290193554021,1382.1923087526966
Deaths,Western Cape,Female,30-34 years,All causes,Number,2004,1171.8693706626934,1583.9478880899665,894.4256152961506
Deaths,Western Cape,Male,30-34 years,All causes,Rate,2004,739.9921316293213,863.724265640941,666.2650420079996
Deaths,Western Cape,Female,30-34 years,All causes,Rate,2004,540.4136701906907,730.445827003253,412.4690358631179
Deaths,Western Cape,Male,35-39 years,All causes,Number,2004,1544.5598208047197,1923.1979413683646,1324.7926759392963
Deaths,Western Cape,Female,35-39 years,All causes,Number,2004,1114.4774378361926,1509.9981369486798,871.0576956150173
Deaths,Western Cape,Male,35-39 years,All causes,Rate,2004,820.6870585639948,1021.8727952638402,703.9158922684463
Deaths,Western Cape,Female,35-39 years,All causes,Rate,2004,559.1207054389984,757.5489596106207,436.9997782960232
Deaths,Western Cape,Male,40-44 years,All causes,Number,2004,1703.3594923349324,2029.8313412027303,1490.8676946194237
Deaths,Western Cape,Female,40-44 years,All causes,Number,2004,1142.4074057357018,1439.108687984768,937.5915513604616
Deaths,Western Cape,Male,40-44 years,All causes,Rate,2004,1036.9981577630585,1235.752858318563,907.6340371752858
Deaths,Western Cape,Female,40-44 years,All causes,Rate,2004,640.3057958661288,806.6033441060614,525.5089396979188
Deaths,Western Cape,Male,45-49 years,All causes,Number,2004,1683.119751610256,1868.0919259669774,1543.737881034331
Deaths,Western Cape,Female,45-49 years,All causes,Number,2004,1155.935619111531,1411.1784051504055,976.1400525838006
Deaths,Western Cape,Male,45-49 years,All causes,Rate,2004,1304.5854958171483,1447.9573596222467,1196.5506595797071
Deaths,Western Cape,Female,45-49 years,All causes,Rate,2004,781.4978620625053,954.0608390123598,659.9427784344609
Deaths,Western Cape,Male,50-54 years,All causes,Number,2004,1734.0309341365496,1844.7817885208985,1650.0952870677077
Deaths,Western Cape,Female,50-54 years,All causes,Number,2004,1179.024531455728,1337.013342064924,1051.228462541266
Deaths,Western Cape,Male,50-54 years,All causes,Rate,2004,1673.1165310916,1779.9768423208468,1592.1294414762256
Deaths,Western Cape,Female,50-54 years,All causes,Rate,2004,1060.7087695542796,1202.8433158963405,945.7371066281755
Deaths,Western Cape,Male,55-59 years,All causes,Number,2004,1737.141776666658,1798.4599506623754,1686.1186516116104
Deaths,Western Cape,Female,55-59 years,All causes,Number,2004,1201.8102178953038,1293.9968883231534,1128.1438822576904
Deaths,Western Cape,Male,55-59 years,All causes,Rate,2004,2290.5083490224056,2371.359429441127,2223.231805736423
Deaths,Western Cape,Female,55-59 years,All causes,Rate,2004,1398.8934515194846,1506.1976894587724,1313.1466730461216
Deaths,Free State,Male,15-19 years,All causes,Number,2015,240.32852278346127,274.088498536469,211.30830698614938
Deaths,Free State,Female,15-19 years,All causes,Number,2015,201.95775718296818,256.6754517278799,169.94421274451864
Deaths,Free State,Male,15-19 years,All causes,Rate,2015,210.09980978197842,239.6134288971842,184.7297798403357
Deaths,Free State,Female,15-19 years,All causes,Rate,2015,180.3148292237551,229.16866818991403,151.7320360754019
Deaths,Free State,Male,20-24 years,All causes,Number,2015,513.0528853670256,545.841626006158,485.0984310475264
Deaths,Free State,Female,20-24 years,All causes,Number,2015,453.27973833700696,601.8658604169401,370.10595862675166
Deaths,Free State,Male,20-24 years,All causes,Rate,2015,393.37962856090735,418.5201608169031,371.945750747393
Deaths,Free State,Female,20-24 years,All causes,Rate,2015,350.5228008477571,465.4249667147916,286.2042272267643
Deaths,Free State,Male,25-29 years,All causes,Number,2015,932.8370953145209,1067.518641098938,861.1418349008048
Deaths,Free State,Female,25-29 years,All causes,Number,2015,781.6726647168273,1081.3096216024878,628.9837783486516
Deaths,Free State,Male,25-29 years,All causes,Rate,2015,706.9190617017028,808.9829187810055,652.587231980634
Deaths,Free State,Female,25-29 years,All causes,Rate,2015,620.0327117079423,857.7085615766802,498.91794265455394
Deaths,Free State,Male,30-34 years,All causes,Number,2015,1299.5361678904653,1594.698719222522,1141.7558211039939
Deaths,Free State,Female,30-34 years,All causes,Number,2015,994.5801591430592,1354.7330352894019,786.4623976350456
Deaths,Free State,Male,30-34 years,All causes,Rate,2015,1117.3793814532446,1371.1688158565628,981.7152032226892
Deaths,Free State,Female,30-34 years,All causes,Rate,2015,892.7391912412163,1216.013875959552,705.931843051525
Deaths,Free State,Male,35-39 years,All causes,Number,2015,1401.2496324797467,1807.8162716067677,1177.0272966051843
Deaths,Free State,Female,35-39 years,All causes,Number,2015,990.2417610731737,1331.536694688831,786.957210320818
Deaths,Free State,Male,35-39 years,All causes,Rate,2015,1493.9902780135337,1927.4652221928202,1254.9279566787773
Deaths,Free State,Female,35-39 years,All causes,Rate,2015,1053.151269147986,1416.128479987456,836.952164001175
Deaths,Free State,Male,40-44 years,All causes,Number,2015,1479.670563391162,1889.5474646993832,1250.4609256415029
Deaths,Free State,Female,40-44 years,All causes,Number,2015,1032.0141151691066,1308.8439511964134,842.7388211592984
Deaths,Free State,Male,40-44 years,All causes,Rate,2015,1871.3748016638258,2389.75593586328,1581.4878829160793
Deaths,Free State,Female,40-44 years,All causes,Rate,2015,1197.2543320595566,1518.408583300317,977.6733569796216
Deaths,Free State,Male,45-49 years,All causes,Number,2015,1452.738197977224,1802.1467335267102,1233.5793523960272
